Date,Open,High,Low,Close,Adj Close,Volume
2016-02-01,1720.000000,1724.500000,1646.500000,1696.000000,1395.796021,3967486
2016-02-02,1668.500000,1677.000000,1589.000000,1617.500000,1331.191406,6409968
2016-02-03,1616.500000,1706.030029,1607.000000,1685.000000,1386.743408,6060807
2016-02-04,1780.000000,1891.500000,1747.500000,1858.000000,1529.121094,9236049
2016-02-05,1851.000000,1886.000000,1766.000000,1818.000000,1496.201416,8904052
2016-02-08,1850.000000,1893.000000,1793.000000,1840.500000,1514.718872,7536073
2016-02-09,1822.500000,1830.500000,1705.000000,1751.000000,1441.060791,5838871
2016-02-10,1771.000000,1788.500000,1732.500000,1765.000000,1452.582764,5005338
2016-02-11,1715.000000,1732.500000,1604.500000,1705.000000,1403.203003,7873208
2016-02-12,1705.500000,1851.000000,1701.500000,1847.500000,1520.479736,10174792
2016-02-15,1872.000000,1898.000000,1800.500000,1851.000000,1523.360229,5597163
2016-02-16,1888.500000,1926.500000,1813.500000,1852.000000,1524.183105,5148167
2016-02-17,1869.500000,1953.500000,1853.500000,1951.000000,1605.659424,6198252
2016-02-18,1940.000000,1943.000000,1868.500000,1888.500000,1554.222290,7634467
2016-02-19,1868.500000,1911.500000,1848.500000,1891.500000,1556.691406,5496305
2016-02-22,1965.000000,2065.500000,1936.000000,2051.000000,1687.958862,6878322
2016-02-23,2029.500000,2045.500000,1979.000000,1988.000000,1636.110352,6703630
2016-02-24,1972.500000,1976.979980,1869.000000,1874.000000,1542.288940,8069495
2016-02-25,1850.000000,1866.000000,1795.000000,1806.500000,1548.039063,5252100
2016-02-26,1836.000000,1919.589966,1835.500000,1860.500000,1594.312988,5380579
2016-02-29,1834.500000,1914.000000,1816.000000,1904.000000,1631.589233,5827840
2016-03-01,1891.500000,1988.500000,1884.000000,1940.000000,1662.438843,5191439
2016-03-02,1960.000000,2015.160034,1953.500000,2007.500000,1720.281250,7097469
2016-03-03,2032.500000,2107.500000,1985.500000,2012.000000,1724.137329,8415202
2016-03-04,2050.000000,2134.500000,2037.500000,2130.000000,1825.254883,7318754
2016-03-07,2156.000000,2262.000000,2085.000000,2237.000000,1916.946045,12486218
2016-03-08,2158.000000,2158.000000,2015.000000,2026.000000,1736.134521,9736352
2016-03-09,2016.000000,2048.000000,1979.500000,2030.500000,1739.990723,6555324
2016-03-10,2035.500000,2072.500000,1955.500000,1957.000000,1677.006348,6382424
2016-03-11,2000.000000,2027.000000,1959.500000,2000.000000,1713.854370,5304073
